ano,estado,municipio,pcu,avance_obra,tipo_vivienda,viviendas,clave_municipio,clave_estado
0,Guanajuato,San Francisco del Rincón,FC,HBT + 5m,Horizontal,4,031,11
0,Tlaxcala,Apizaco,U2,Avance 60-79,Horizontal,2,005,29
0,Morelos,Yautepec,U2,Avance 0,Horizontal,61,029,17
0,Coahuila de Zaragoza,Múzquiz,U3,Avance 80-99,Horizontal,2,020,05
0,Sonora,Puerto Peñasco,U1,HBT + 5m,Horizontal,3,048,26
0,Morelos,Emiliano Zapata,U3,Avance 60-79,Horizontal,25,008,17
0,México,Huehuetoca,U3,HBT + 5m,Vertical,60,035,15
0,Sonora,Puerto Peñasco,U1,Avance 20-39,Horizontal,6,048,26
0,Tamaulipas,Matamoros,U2,Avance 1-19,Horizontal,126,022,28
0,Puebla,Cuautlancingo,U1,Avance 0,Vertical,92,041,21
0,Sonora,Puerto Peñasco,FC,HBT + 5m,Horizontal,31,048,26
0,Ciudad de México,Iztapalapa,U2,Sin HBT,Vertical,27,007,09
0,Jalisco,Tonalá,U1,Sin HBT,Horizontal,12,101,14
0,Jalisco,Tlajomulco de Zúñiga,U3,Avance 40-59,Vertical,165,097,14
0,Nuevo León,General Escobedo,U3,HBT - 5m,Horizontal,191,021,19
0,Puebla,Chalchicomula de Sesma,U1,Avance 80-99,Horizontal,2,045,21
0,Puebla,Cuautlancingo,U1,Avance 80-99,Horizontal,48,041,21
0,Jalisco,Tepatitlán de Morelos,FC,Sin HBT,Horizontal,2,093,14
0,Veracruz de Ignacio de la Llave,Medellín de Bravo,U3,HBT + 5m,Horizontal,371,105,30
0,Sinaloa,Ahome,FC,HBT + 5m,Horizontal,21,001,25
0,Guerrero,Acapulco de Juárez,U2,HBT - 5m,Horizontal,22,001,12
0,Oaxaca,Salina Cruz,U2,Avance 40-59,Horizontal,1,079,20
0,Campeche,Carmen,FC,Avance 80-99,Horizontal,4,003,04
0,Ciudad de México,Tlalpan,U2,Sin HBT,Horizontal,1,012,09
0,Michoacán de Ocampo,Tarímbaro,U2,HBT + 5m,Horizontal,38,088,16
0,Michoacán de Ocampo,Morelia,U3,Avance 0,Vertical,300,053,16
0,Quintana Roo,Solidaridad,U2,Avance 40-59,Vertical,18,008,23
0,Tamaulipas,Ciudad Madero,U2,Avance 20-39,Vertical,6,009,28
0,Jalisco,San Juan de los Lagos,FC,Avance 80-99,Horizontal,1,073,14
0,Jalisco,Puerto Vallarta,U3,Sin HBT,Horizontal,38,067,14
0,Puebla,San José Chiapa,FC,Avance 40-59,Vertical,165,128,21
0,Jalisco,Tepatitlán de Morelos,FC,HBT - 5m,Horizontal,15,093,14
0,Veracruz de Ignacio de la Llave,Xalapa,U1,HBT + 5m,Horizontal,26,087,30
0,Veracruz de Ignacio de la Llave,Río Blanco,U2,Avance 0,Horizontal,86,138,30
0,Puebla,Coronango,U2,HBT + 5m,Horizontal,40,034,21
0,Campeche,Campeche,FC,Sin HBT,Horizontal,3,002,04
0,Nuevo León,Pesquería,FC,Sin reporte,Vertical,187,041,19
0,San Luis Potosí,San Luis Potosí,U1,HBT + 5m,Vertical,11,028,24
0,Tlaxcala,Chiautempan,U1,HBT + 5m,Horizontal,2,010,29
0,Tamaulipas,Victoria,U3,Avance 60-79,Horizontal,186,041,28
0,Coahuila de Zaragoza,Torreón,U3,Avance 80-99,Horizontal,116,035,05
0,Coahuila de Zaragoza,Frontera,U2,HBT - 5m,Horizontal,12,010,05
0,Tamaulipas,Altamira,U2,Avance 1-19,Horizontal,1,003,28
0,Jalisco,Puerto Vallarta,U3,Avance 40-59,Vertical,44,067,14
0,Aguascalientes,Aguascalientes,U2,Avance 40-59,Vertical,4,001,01
0,Oaxaca,San Jacinto Amilpas,U2,Avance 80-99,Horizontal,4,157,20
0,Morelos,Yautepec,U2,Avance 60-79,Horizontal,4,029,17
0,Chihuahua,Nuevo Casas Grandes,U2,Avance 40-59,Horizontal,25,050,08
0,San Luis Potosí,San Luis Potosí,U2,Avance 1-19,Vertical,90,028,24
0,Guerrero,Chilpancingo de los Bravo,U3,Avance 40-59,Horizontal,3,029,12
0,Sonora,Guaymas,U2,Avance 0,Horizontal,34,029,26
0,Nuevo León,Pesquería,U3,Avance 60-79,Horizontal,365,041,19
0,Nuevo León,Salinas Victoria,U2,Avance 0,Horizontal,16,045,19
0,Coahuila de Zaragoza,Allende,U2,HBT + 5m,Horizontal,1,003,05
0,Veracruz de Ignacio de la Llave,Coatzacoalcos,U2,Sin HBT,Vertical,33,039,30
0,México,Chalco,U2,Sin reporte,Vertical,61,025,15
0,Veracruz de Ignacio de la Llave,Veracruz,FC,Sin HBT,Vertical,9,193,30
0,Guanajuato,San Francisco del Rincón,U2,HBT + 5m,Horizontal,141,031,11
0,Tamaulipas,Ciudad Madero,U1,Sin HBT,Horizontal,15,009,28
0,Tabasco,Centro,FC,Avance 0,Horizontal,64,004,27
0,Chihuahua,Chihuahua,U2,Avance 1-19,Horizontal,30,019,08
0,Chihuahua,Cuauhtémoc,U3,Avance 0,Horizontal,237,017,08
0,Nuevo León,García,U3,Sin reporte,Horizontal,136,018,19
0,Sonora,Cajeme,U3,Avance 0,Vertical,30,018,26
0,Chihuahua,Juárez,U1,Avance 80-99,Horizontal,16,037,08
0,Aguascalientes,Jesús María,U3,Avance 0,Horizontal,78,005,01
0,Jalisco,Ameca,U2,Sin HBT,Horizontal,1,006,14
0,Tlaxcala,Yauhquemehcan,U1,Avance 80-99,Vertical,1,043,29
0,Jalisco,Guadalajara,U1,Avance 60-79,Vertical,2,039,14
0,Coahuila de Zaragoza,Torreón,U2,Sin reporte,Horizontal,24,035,05
0,Campeche,Carmen,U2,HBT - 5m,Horizontal,8,003,04
0,Quintana Roo,Solidaridad,U2,Avance 80-99,Vertical,16,008,23
0,San Luis Potosí,Soledad de Graciano Sánchez,FC,HBT + 5m,Vertical,17,035,24
0,Querétaro,Corregidora,U3,HBT + 5m,Horizontal,835,006,22
0,Baja California,Ensenada,U3,Sin HBT,Horizontal,12,001,02
0,Tlaxcala,Yauhquemehcan,U2,HBT - 5m,Vertical,9,043,29
0,Nuevo León,Monterrey,U1,Avance 80-99,Horizontal,55,039,19
0,Chiapas,Tapachula,U2,HBT + 5m,Horizontal,42,089,07
0,Coahuila de Zaragoza,Torreón,U2,HBT - 5m,Horizontal,471,035,05
0,Ciudad de México,Álvaro Obregón,U2,HBT + 5m,Vertical,5,010,09
0,Nuevo León,Santa Catarina,FC,Avance 0,Horizontal,1,048,19
0,Morelos,Emiliano Zapata,U2,Sin HBT,Horizontal,31,008,17
0,México,San Antonio la Isla,U1,HBT + 5m,Horizontal,122,073,15
0,Hidalgo,Tulancingo de Bravo,U1,Avance 80-99,Horizontal,4,077,13
0,Durango,Gómez Palacio,U2,HBT - 5m,Vertical,19,007,10
0,Aguascalientes,Aguascalientes,U3,Avance 0,Horizontal,1580,001,01
0,Baja California,Playas de Rosarito,FC,Avance 40-59,Horizontal,34,005,02
0,Michoacán de Ocampo,Maravatío,FC,HBT + 5m,Horizontal,2,050,16
0,Nayarit,Bahía de Banderas,FC,Avance 60-79,Horizontal,48,020,18
0,Durango,Lerdo,U2,Avance 1-19,Horizontal,6,012,10
0,Sinaloa,Culiacán,U2,HBT - 5m,Vertical,232,006,25
0,Michoacán de Ocampo,Zacapu,U2,HBT - 5m,Horizontal,14,107,16
0,Jalisco,San Pedro Tlaquepaque,U1,HBT + 5m,Vertical,57,098,14
0,Ciudad de México,Azcapotzalco,U2,Avance 40-59,Vertical,9,002,09
0,Baja California,Mexicali,U2,Sin reporte,Horizontal,9,002,02
0,Puebla,Puebla,U2,Sin reporte,Vertical,20,114,21
0,Sonora,Guaymas,FC,HBT - 5m,Horizontal,13,029,26
0,San Luis Potosí,San Luis Potosí,U3,Sin HBT,Horizontal,264,028,24
0,Jalisco,Zapopan,FC,Avance 1-19,Horizontal,257,120,14
0,Veracruz de Ignacio de la Llave,Rafael Delgado,U2,Avance 40-59,Horizontal,9,135,30
0,Baja California Sur,Comondú,FC,HBT + 5m,Horizontal,3,001,03
0,Yucatán,Mérida,U1,Avance 0,Horizontal,3,050,31
0,Michoacán de Ocampo,Tarímbaro,FC,Avance 1-19,Horizontal,129,088,16
0,Querétaro,Pedro Escobedo,FC,HBT - 5m,Horizontal,55,012,22
0,Tamaulipas,Reynosa,U3,Avance 60-79,Horizontal,170,032,28
0,Hidalgo,Tepeapulco,U3,Avance 60-79,Horizontal,40,061,13
0,Nuevo León,García,U2,Avance 1-19,Horizontal,134,018,19
0,Jalisco,Tlajomulco de Zúñiga,U1,Avance 1-19,Horizontal,69,097,14
0,Tlaxcala,Huamantla,U2,Avance 1-19,Vertical,2,013,29
0,San Luis Potosí,Soledad de Graciano Sánchez,U1,Avance 1-19,Horizontal,1,035,24
0,Quintana Roo,Cozumel,FC,Sin HBT,Horizontal,7,001,23
0,Sonora,Nogales,U3,HBT - 5m,Horizontal,168,043,26
0,Guanajuato,Salamanca,FC,HBT + 5m,Horizontal,734,027,11
0,Durango,Durango,U2,Sin HBT,Vertical,1,005,10
0,San Luis Potosí,San Luis Potosí,U1,Avance 20-39,Horizontal,58,028,24
0,Puebla,San Pedro Cholula,U1,Avance 80-99,Horizontal,2,140,21
0,Hidalgo,Tula de Allende,U2,HBT - 5m,Horizontal,1,076,13
0,Yucatán,Mérida,FC,HBT + 5m,Vertical,7,050,31
0,México,Temoaya,U2,Sin HBT,Horizontal,9,087,15
0,Baja California,Ensenada,U3,Avance 60-79,Horizontal,71,001,02
0,Nayarit,Bahía de Banderas,U3,Avance 1-19,Horizontal,86,020,18
0,Durango,Lerdo,U2,HBT - 5m,Horizontal,52,012,10
0,Chihuahua,Hidalgo del Parral,U2,Avance 60-79,Horizontal,19,032,08
0,Hidalgo,Pachuca de Soto,U3,Avance 1-19,Horizontal,98,048,13
0,Yucatán,Mérida,FC,Sin HBT,Horizontal,8,050,31
0,Hidalgo,Tolcayuca,FC,Avance 60-79,Horizontal,9,075,13
0,Chihuahua,Meoqui,U2,HBT + 5m,Horizontal,3,045,08
0,Jalisco,Ixtlahuacán de los Membrillos,U3,Avance 0,Vertical,24,044,14
0,Chiapas,Berriozábal,FC,Sin HBT,Horizontal,19,012,07
0,Aguascalientes,Rincón de Romos,U3,Avance 1-19,Horizontal,24,007,01
0,Guanajuato,Villagrán,FC,Avance 0,Horizontal,250,044,11
0,Puebla,San Andrés Cholula,U2,Avance 60-79,Horizontal,1,119,21
0,Sonora,Nogales,U3,Sin reporte,Horizontal,2,043,26
0,México,Otzolotepec,U3,Avance 60-79,Horizontal,2,067,15
0,Tlaxcala,Tlaxcala,U2,Avance 1-19,Vertical,3,033,29
0,Baja California,Mexicali,U3,Avance 40-59,Horizontal,44,002,02
0,Ciudad de México,Venustiano Carranza,U1,Sin HBT,Vertical,294,017,09
0,Quintana Roo,Solidaridad,U2,Avance 80-99,Horizontal,67,008,23
0,Tlaxcala,Apizaco,U2,Avance 40-59,Horizontal,1,005,29
0,Coahuila de Zaragoza,Matamoros,FC,Avance 40-59,Horizontal,15,017,05
0,Sinaloa,Culiacán,U1,Avance 20-39,Horizontal,1,006,25
0,Durango,Durango,U1,Avance 80-99,Horizontal,42,005,10
0,Yucatán,Conkal,FC,HBT - 5m,Horizontal,35,013,31
0,Jalisco,La Barca,FC,HBT + 5m,Horizontal,3,018,14
0,Yucatán,Umán,U2,HBT - 5m,Horizontal,49,101,31
0,México,Atlacomulco,U3,HBT + 5m,Vertical,6,014,15
0,Michoacán de Ocampo,Morelia,U2,Avance 60-79,Horizontal,50,053,16
0,Veracruz de Ignacio de la Llave,Boca del Río,U1,HBT - 5m,Vertical,1,028,30
0,Ciudad de México,Venustiano Carranza,U2,Avance 80-99,Vertical,47,017,09
0,Coahuila de Zaragoza,Matamoros,FC,HBT - 5m,Horizontal,15,017,05
0,Hidalgo,Villa de Tezontepec,FC,Avance 1-19,Horizontal,1,066,13
0,Nayarit,Tepic,U3,HBT - 5m,Horizontal,119,017,18
0,Colima,Tecomán,U1,Avance 60-79,Horizontal,18,009,06
0,Michoacán de Ocampo,Zamora,U3,Avance 80-99,Horizontal,1,108,16
0,Guanajuato,Irapuato,U3,Avance 60-79,Horizontal,50,017,11
0,México,Xonacatlán,U3,Avance 0,Horizontal,25,115,15
0,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,U3,Sin HBT,Vertical,12,131,30
0,México,Xonacatlán,U3,Avance 80-99,Horizontal,46,115,15
0,Michoacán de Ocampo,Apatzingán,U2,Avance 80-99,Horizontal,5,006,16
0,Baja California Sur,Los Cabos,FC,Avance 60-79,Vertical,46,008,03
0,Michoacán de Ocampo,Tarímbaro,U3,Avance 0,Horizontal,1,088,16
0,Baja California,Playas de Rosarito,FC,HBT + 5m,Horizontal,23,005,02
0,Veracruz de Ignacio de la Llave,Orizaba,U2,Sin HBT,Horizontal,1,118,30
0,Zacatecas,Río Grande,U3,HBT + 5m,Horizontal,3,039,32
0,Tamaulipas,Victoria,U2,Sin reporte,Horizontal,3,041,28
0,México,Tlalmanalco,U3,HBT - 5m,Vertical,1,103,15
0,Tabasco,Cárdenas,U1,Avance 0,Horizontal,20,002,27
0,Veracruz de Ignacio de la Llave,Xalapa,U1,Avance 60-79,Horizontal,2,087,30
0,Hidalgo,Mineral de la Reforma,FC,Avance 60-79,Horizontal,43,051,13
0,Aguascalientes,Aguascalientes,FC,HBT - 5m,Horizontal,8,001,01
0,Michoacán de Ocampo,Uruapan,U3,Sin HBT,Horizontal,9,102,16
0,Coahuila de Zaragoza,San Pedro,U2,Avance 20-39,Horizontal,2,033,05
0,Yucatán,Kanasín,U3,Avance 20-39,Vertical,48,041,31
0,Puebla,Huejotzingo,U3,Avance 40-59,Horizontal,12,074,21
0,Veracruz de Ignacio de la Llave,Fortín,U2,Sin HBT,Horizontal,1,068,30
0,Coahuila de Zaragoza,Frontera,U1,Avance 40-59,Horizontal,11,010,05
0,Aguascalientes,San Francisco de los Romo,U2,Avance 0,Horizontal,5,011,01
0,Jalisco,Puerto Vallarta,U3,Avance 0,Vertical,12,067,14
0,Puebla,Puebla,U1,HBT + 5m,Horizontal,20,114,21
0,Sinaloa,Navolato,U2,Sin HBT,Vertical,2,018,25
0,Zacatecas,Sombrerete,U2,Avance 60-79,Horizontal,1,042,32
0,Sinaloa,Mazatlán,U2,HBT + 5m,Vertical,11,012,25
0,Querétaro,Querétaro,U1,Avance 20-39,Horizontal,2,014,22
0,Baja California Sur,Los Cabos,U3,Sin reporte,Horizontal,49,008,03
0,Nuevo León,General Zuazua,FC,HBT - 5m,Horizontal,167,025,19
0,Veracruz de Ignacio de la Llave,Xico,FC,Avance 0,Horizontal,3,092,30
0,Hidalgo,Pachuca de Soto,U3,Avance 20-39,Horizontal,14,048,13
0,Jalisco,Tlajomulco de Zúñiga,U1,Avance 40-59,Horizontal,18,097,14
0,Guerrero,Chilpancingo de los Bravo,FC,HBT + 5m,Horizontal,37,029,12
0,Nuevo León,Juárez,U3,Avance 40-59,Horizontal,476,031,19
0,Sinaloa,Culiacán,U3,HBT - 5m,Horizontal,412,006,25
0,Chiapas,Tapachula,U3,HBT + 5m,Horizontal,46,089,07
0,Jalisco,Tlajomulco de Zúñiga,FC,HBT - 5m,Horizontal,111,097,14
0,Puebla,Puebla,U1,Avance 20-39,Vertical,59,114,21
0,Guanajuato,Purísima del Rincón,FC,Sin HBT,Horizontal,2,025,11
0,Veracruz de Ignacio de la Llave,Coatepec,U1,Avance 20-39,Vertical,113,038,30
0,Baja California Sur,Comondú,U3,HBT - 5m,Horizontal,4,001,03
0,Puebla,Puebla,U2,Sin HBT,Horizontal,57,114,21
0,México,Cuautitlán,U3,Avance 1-19,Horizontal,50,024,15
0,Veracruz de Ignacio de la Llave,Tuxpan,U2,Avance 20-39,Horizontal,24,189,30
0,Sonora,Cananea,FC,Avance 60-79,Horizontal,3,019,26
0,México,Valle de Chalco Solidaridad,U2,Avance 1-19,Horizontal,6,122,15
0,Guanajuato,Salamanca,FC,Avance 1-19,Vertical,9,027,11
0,Jalisco,Ocotlán,U1,HBT + 5m,Horizontal,1,063,14
0,Guanajuato,San Luis de la Paz,FC,Avance 80-99,Horizontal,1,033,11
0,Coahuila de Zaragoza,San Buenaventura,U2,Avance 60-79,Horizontal,4,031,05
0,Jalisco,San Juan de los Lagos,FC,Avance 1-19,Horizontal,1,073,14
0,Coahuila de Zaragoza,Monclova,FC,Avance 0,Horizontal,7,018,05
0,Chihuahua,Chihuahua,U3,Avance 20-39,Horizontal,251,019,08
0,Nuevo León,Guadalupe,U3,Avance 0,Horizontal,140,026,19
0,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,U2,Avance 60-79,Horizontal,6,131,30
0,Querétaro,San Juan del Río,U1,Sin HBT,Horizontal,1,016,22
0,Tamaulipas,Tampico,U1,HBT + 5m,Vertical,23,038,28
0,México,Atlacomulco,U3,Avance 80-99,Horizontal,14,014,15
0,Tamaulipas,Altamira,U3,Avance 80-99,Horizontal,38,003,28
0,Hidalgo,Zempoala,U2,Avance 1-19,Horizontal,3,083,13
0,Michoacán de Ocampo,Morelia,U2,Avance 0,Vertical,96,053,16
0,Jalisco,Guadalajara,U2,HBT + 5m,Horizontal,175,039,14
0,Michoacán de Ocampo,La Piedad,U3,Avance 0,Horizontal,80,069,16
0,Nuevo León,El Carmen,U2,Avance 0,Horizontal,196,010,19
0,Guanajuato,Silao de la Victoria,U2,Avance 80-99,Horizontal,28,037,11
0,Jalisco,Magdalena,U2,Avance 40-59,Horizontal,8,055,14
0,Veracruz de Ignacio de la Llave,Veracruz,U2,HBT - 5m,Horizontal,120,193,30
0,Veracruz de Ignacio de la Llave,Ixtaczoquitlán,U3,Avance 40-59,Horizontal,58,085,30
0,Coahuila de Zaragoza,Nava,U2,HBT + 5m,Horizontal,4,022,05
0,Nuevo León,Ciénega de Flores,U3,Sin HBT,Horizontal,45,012,19
0,Chihuahua,Nuevo Casas Grandes,U1,Avance 20-39,Horizontal,1,050,08
0,Tamaulipas,Reynosa,U1,Avance 20-39,Horizontal,84,032,28
0,Hidalgo,Atitalaquia,U2,Sin HBT,Horizontal,1,010,13
0,San Luis Potosí,Soledad de Graciano Sánchez,U2,Sin HBT,Horizontal,124,035,24
0,San Luis Potosí,Soledad de Graciano Sánchez,U1,Avance 60-79,Horizontal,12,035,24
0,Michoacán de Ocampo,Lázaro Cárdenas,U1,Avance 60-79,Horizontal,1,052,16
0,Veracruz de Ignacio de la Llave,Emiliano Zapata,U3,Avance 80-99,Horizontal,1,065,30
0,Baja California,Mexicali,U2,Sin HBT,Horizontal,136,002,02
0,Querétaro,Corregidora,U3,Avance 0,Horizontal,11,006,22
0,Sonora,Cajeme,U3,Avance 1-19,Horizontal,32,018,26
0,Aguascalientes,Aguascalientes,U3,Avance 20-39,Horizontal,120,001,01
0,Campeche,Carmen,FC,HBT - 5m,Horizontal,5,003,04
0,Jalisco,Zacoalco de Torres,U2,Avance 0,Horizontal,7,119,14
0,Tamaulipas,Reynosa,U3,Avance 60-79,Vertical,3,032,28
0,Guerrero,Acapulco de Juárez,U2,Sin HBT,Horizontal,101,001,12
0,Tlaxcala,Amaxac de Guerrero,U2,Avance 80-99,Horizontal,1,001,29
0,Jalisco,Ocotlán,U2,Avance 60-79,Vertical,96,063,14
0,Veracruz de Ignacio de la Llave,Pánuco,U2,Avance 0,Horizontal,3,123,30
0,Guerrero,Zihuatanejo de Azueta,U3,Sin reporte,Horizontal,3,038,12
0,Chihuahua,Delicias,U2,Sin HBT,Horizontal,1,021,08
0,Sinaloa,Culiacán,U1,HBT - 5m,Horizontal,1,006,25
0,Querétaro,San Juan del Río,U3,Sin HBT,Horizontal,114,016,22
0,Quintana Roo,Solidaridad,FC,Avance 80-99,Horizontal,234,008,23
0,Hidalgo,Tizayuca,FC,Avance 1-19,Horizontal,412,069,13
0,Veracruz de Ignacio de la Llave,Veracruz,U3,Avance 1-19,Vertical,253,193,30
0,Jalisco,Ocotlán,U1,Avance 80-99,Horizontal,1,063,14
0,Sonora,Cajeme,FC,Avance 80-99,Horizontal,69,018,26
0,Morelos,Yautepec,U3,Avance 0,Horizontal,23,029,17
0,Guanajuato,León,U1,Avance 1-19,Vertical,5,020,11
0,Jalisco,El Salto,U1,Avance 1-19,Vertical,12,070,14
0,Baja California,Tijuana,U2,Sin HBT,Vertical,10,004,02
0,Michoacán de Ocampo,Uruapan,U2,HBT + 5m,Horizontal,60,102,16
0,Hidalgo,Zempoala,FC,Avance 40-59,Horizontal,45,083,13
0,Guanajuato,San Felipe,U3,Avance 1-19,Horizontal,4,030,11
0,Tlaxcala,Yauhquemehcan,U2,Avance 80-99,Vertical,4,043,29
0,Tlaxcala,Huamantla,U2,Avance 0,Vertical,4,013,29
0,Durango,Guadalupe Victoria,U2,Avance 40-59,Horizontal,1,008,10
0,Hidalgo,Pachuca de Soto,U2,Avance 60-79,Horizontal,128,048,13
0,Oaxaca,Santa Cruz Xoxocotlán,U1,Sin HBT,Vertical,1,385,20
0,Aguascalientes,Pabellón de Arteaga,U2,Avance 80-99,Horizontal,5,006,01
0,Jalisco,Puerto Vallarta,U2,Avance 60-79,Horizontal,11,067,14
0,Sinaloa,Culiacán,U2,Avance 80-99,Vertical,52,006,25
0,Guanajuato,Celaya,U3,Avance 0,Horizontal,64,007,11
0,Guanajuato,Silao de la Victoria,U2,Sin HBT,Horizontal,21,037,11
0,Nuevo León,Montemorelos,U3,Avance 60-79,Horizontal,30,038,19
0,Tlaxcala,Tzompantepec,FC,HBT + 5m,Vertical,7,038,29
0,Veracruz de Ignacio de la Llave,Emiliano Zapata,U3,HBT - 5m,Vertical,10,065,30
0,México,Huixquilucan,U2,HBT + 5m,Vertical,272,037,15
0,México,Huehuetoca,U3,Avance 40-59,Horizontal,168,035,15
0,Jalisco,Ixtlahuacán de los Membrillos,U3,Avance 60-79,Horizontal,4,044,14
0,Jalisco,Tonalá,FC,Avance 20-39,Horizontal,126,101,14
0,Tamaulipas,Victoria,FC,Sin reporte,Horizontal,120,041,28
0,Puebla,Cuautlancingo,U2,HBT + 5m,Vertical,7,041,21
0,Puebla,Teziutlán,U1,HBT + 5m,Vertical,13,174,21
0,Tamaulipas,Tampico,U1,HBT + 5m,Horizontal,63,038,28
0,Jalisco,Ojuelos de Jalisco,FC,Avance 20-39,Horizontal,4,064,14
0,Oaxaca,Santa Cruz Xoxocotlán,U3,Avance 20-39,Vertical,2,385,20
0,Quintana Roo,Benito Juárez,U3,HBT + 5m,Horizontal,3118,005,23
0,Morelos,Temixco,U2,Avance 80-99,Vertical,9,018,17
0,Morelos,Ayala,U3,Avance 60-79,Horizontal,17,004,17
0,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,U3,Avance 20-39,Horizontal,2,014,11
0,Guanajuato,Celaya,U2,HBT - 5m,Horizontal,151,007,11
0,Veracruz de Ignacio de la Llave,Córdoba,FC,HBT + 5m,Horizontal,93,044,30
0,Veracruz de Ignacio de la Llave,Córdoba,FC,Avance 1-19,Horizontal,33,044,30
0,Campeche,Campeche,U3,Avance 60-79,Horizontal,33,002,04
0,San Luis Potosí,Matlapa,FC,Avance 80-99,Horizontal,1,057,24
0,Sinaloa,Mazatlán,U2,HBT - 5m,Horizontal,13,012,25
0,Veracruz de Ignacio de la Llave,Coatzintla,FC,Avance 0,Horizontal,50,040,30
0,Puebla,San Pedro Cholula,U3,Avance 80-99,Horizontal,3,140,21
0,Sinaloa,Mazatlán,FC,Sin HBT,Horizontal,65,012,25
0,Ciudad de México,Coyoacán,U1,Sin reporte,Vertical,2,003,09
0,Quintana Roo,Othón P. Blanco,U3,Avance 20-39,Horizontal,20,004,23
0,Oaxaca,Oaxaca de Juárez,U1,HBT - 5m,Vertical,65,067,20
0,Guanajuato,Moroleón,U3,Sin HBT,Horizontal,9,021,11
0,Nuevo León,Santa Catarina,U2,HBT + 5m,Horizontal,634,048,19
0,Yucatán,Conkal,FC,Avance 40-59,Horizontal,9,013,31
0,Nuevo León,Apodaca,FC,Avance 80-99,Horizontal,140,006,19
0,San Luis Potosí,Cárdenas,U2,Sin HBT,Horizontal,1,005,24
0,Tamaulipas,Tampico,U2,Avance 20-39,Vertical,12,038,28
0,Michoacán de Ocampo,Hidalgo,U2,HBT - 5m,Horizontal,2,034,16
0,Baja California,Mexicali,U2,HBT + 5m,Horizontal,977,002,02
0,Nuevo León,García,U3,HBT + 5m,Horizontal,2043,018,19
0,Michoacán de Ocampo,Morelia,U1,Sin HBT,Vertical,1,053,16
0,Baja California,Tijuana,FC,HBT - 5m,Horizontal,1,004,02
0,Guerrero,Acapulco de Juárez,U3,Avance 1-19,Vertical,26,001,12
0,Baja California,Tijuana,FC,Sin HBT,Vertical,84,004,02
0,Jalisco,San Pedro Tlaquepaque,U1,Avance 20-39,Horizontal,7,098,14
0,México,Jilotepec,FC,HBT + 5m,Vertical,9,045,15
0,Jalisco,Ocotlán,U1,Avance 20-39,Horizontal,4,063,14
0,Durango,Gómez Palacio,U1,Avance 0,Horizontal,20,007,10
0,Aguascalientes,San Francisco de los Romo,U3,Avance 20-39,Horizontal,68,011,01
0,Campeche,Campeche,U2,Avance 20-39,Horizontal,11,002,04
0,Tabasco,Teapa,U3,Avance 60-79,Vertical,4,016,27
0,Morelos,Yautepec,U3,Avance 40-59,Horizontal,4,029,17
0,Baja California,Mexicali,FC,HBT + 5m,Horizontal,183,002,02
0,Nuevo León,García,FC,Sin reporte,Horizontal,65,018,19
0,México,Huehuetoca,U3,Avance 1-19,Vertical,398,035,15
0,Sonora,Navojoa,U2,Avance 40-59,Horizontal,49,042,26
0,Puebla,Puebla,U3,HBT + 5m,Horizontal,181,114,21
0,Guanajuato,Cortazar,U3,Sin HBT,Horizontal,2,011,11
0,Puebla,San Martín Texmelucan,U2,Avance 60-79,Vertical,40,132,21
0,Veracruz de Ignacio de la Llave,Veracruz,U2,Avance 80-99,Vertical,4,193,30
0,Oaxaca,Santa Cruz Xoxocotlán,U3,Avance 20-39,Horizontal,44,385,20
0,México,Atlacomulco,FC,Avance 1-19,Horizontal,2,014,15
0,Puebla,Puebla,U1,Avance 80-99,Horizontal,41,114,21
0,Tamaulipas,Altamira,U1,Avance 80-99,Vertical,2,003,28
0,Campeche,Campeche,U1,HBT - 5m,Horizontal,1,002,04
0,Michoacán de Ocampo,Zamora,FC,Avance 40-59,Horizontal,5,108,16
0,Baja California,Tijuana,U1,Sin HBT,Horizontal,81,004,02
0,Durango,Durango,U1,Sin HBT,Horizontal,53,005,10
0,Tamaulipas,El Mante,U2,Avance 40-59,Horizontal,5,021,28
0,Jalisco,Guadalajara,U1,Avance 20-39,Horizontal,2,039,14
0,Veracruz de Ignacio de la Llave,Tuxpan,U2,Avance 80-99,Horizontal,9,189,30
0,Baja California Sur,La Paz,FC,Avance 40-59,Horizontal,24,003,03
0,Sonora,Santa Ana,FC,HBT + 5m,Horizontal,8,058,26
0,Sinaloa,Mazatlán,U2,Sin HBT,Horizontal,208,012,25
0,Hidalgo,Tula de Allende,U3,Avance 80-99,Horizontal,1,076,13
0,Hidalgo,Tizayuca,U3,Avance 0,Horizontal,304,069,13
0,Chiapas,Chiapa de Corzo,U2,HBT - 5m,Horizontal,10,027,07
0,Veracruz de Ignacio de la Llave,Córdoba,U3,Sin HBT,Horizontal,5,044,30
0,Morelos,Temixco,U2,Avance 1-19,Vertical,100,018,17
0,Jalisco,Tlajomulco de Zúñiga,FC,HBT - 5m,Vertical,232,097,14
0,Oaxaca,San Jacinto Amilpas,U1,HBT - 5m,Horizontal,1,157,20
0,Coahuila de Zaragoza,Piedras Negras,U1,Avance 60-79,Horizontal,19,025,05
